ExperimentName,Site,NDARGUID,Version,Overall_RT,Overall_ACC,HappyBlocks_RT,HappyBlocks_ACC,FearBlocks_RT,FearBlocks_ACC,NeutBlocks_RT,NeutBlocks_ACC,PlaceBlocks_RT,PlaceBlocks_ACC,Overall0back_RT,Overall0back_ACC,Happy0back_RT,Happy0back_ACC,Fear0back_RT,Fear0back_ACC,Neut0back_RT,Neut0back_ACC,Place0back_RT,Place0back_ACC,Overall2back_RT,Overall2back_ACC,Happy2back_RT,Happy2back_ACC,Fear2back_RT,Fear2back_ACC,Neut2back_RT,Neut2back_ACC,Place2back_RT,Place2back_ACC,run1Overall_RT,run1Overall_ACC,run1HappyBlocks_RT,run1HappyBlocks_ACC,run1FearBlocks_RT,run1FearBlocks_ACC,run1NeutBlocks_RT,run1NeutBlocks_ACC,run1PlaceBlocks_RT,run1PlaceBlocks_ACC,run1Happy0back_RT,run1Happy0back_ACC,run1Fear0back_RT,run1Fear0back_ACC,run1Neut0back_RT,run1Neut0back_ACC,run1Place0back_RT,run1Place0back_ACC,run1Happy2back_RT,run1Happy2back_ACC,run1Fear2back_RT,run1Fear2back_ACC,run1Neut2back_RT,run1Neut2back_ACC,run1Place2back_RT,run1Place2back_ACC,run2Overall_RT,run2Overall_ACC,run2HappyBlocks_RT,run2HappyBlocks_ACC,run2FearBlocks_RT,run2FearBlocks_ACC,run2NeutBlocks_RT,run2NeutBlocks_ACC,run2PlaceBlocks_RT,run2PlaceBlocks_ACC,run2Happy0back_RT,run2Happy0back_ACC,run2Fear0back_RT,run2Fear0back_ACC,run2Neut0back_RT,run2Neut0back_ACC,run2Place0back_RT,run2Place0back_ACC,run2Happy2back_RT,run2Happy2back_ACC,run2Fear2back_RT,run2Fear2back_ACC,run2Neut2back_RT,run2Neut2back_ACC,run2Place2back_RT,run2Place2back_ACC,Nonlure_ACC,Lure_ACC,Target_ACC,HappyTargetHR,HappyLureFA,HappyNonlureFA,FearTargetHR,FearLureFA,FearNonlureFA,NeutTargetHR,NeutLureFA,NeutNonlureFA,PlaceTargetHR,PlaceLureFA,PlaceNonlureFA,
Emo_Nback_20160913,CUB,1K3LDK3L,1.000,1191.202,0.744,1315.710,0.775,1114.607,0.700,996.312,0.800,1352.679,0.700,1209.317,0.750,1349.375,0.800,1134.000,0.650,967.412,0.850,1412.929,0.700,1172.780,0.738,1279.800,0.750,1097.800,0.750,1029.067,0.750,1292.429,0.700,1220.242,0.775,1306.688,0.800,1254.929,0.700,1018.250,0.800,1305.438,0.800,1161.111,0.900,1379.333,0.600,904.600,1.000,1321.125,0.800,1493.857,0.700,1161.625,0.800,1207.667,0.600,1289.750,0.800,1159.614,0.713,1325.333,0.750,974.286,0.700,974.375,0.800,1415.667,0.600,1591.429,0.700,923.714,0.700,1057.143,0.700,1535.333,0.600,1092.500,0.800,1024.857,0.700,910.000,0.900,1296.000,0.600,0.761,0.812,0.562,0.500,0.800,0.864,0.625,0.600,0.773,0.625,1.000,0.773,0.500,0.800,0.727,
Emo_Nback_20160913,CUB,33AC40WZ,2.000,1057.709,0.794,1005.333,0.825,1100.677,0.775,1028.839,0.775,1098.062,0.800,968.595,0.925,827.667,0.900,992.438,0.800,964.550,1.000,1080.400,1.000,1182.132,0.662,1218.533,0.750,1216.133,0.750,1145.727,0.550,1127.500,0.600,1076.571,0.787,1077.467,0.750,1092.929,0.700,1048.941,0.850,1089.941,0.850,839.625,0.800,1102.167,0.600,1014.500,1.000,1174.400,1.000,1349.286,0.700,1086.000,0.800,1098.143,0.700,969.286,0.700,1039.141,0.800,945.222,0.900,1107.059,0.850,1004.429,0.700,1107.267,0.750,818.100,1.000,926.600,1.000,914.600,1.000,986.400,1.000,1104.125,0.800,1364.857,0.700,1229.000,0.400,1349.000,0.500,0.761,0.719,0.875,0.875,0.700,0.864,0.875,0.600,0.818,1.000,0.600,0.773,0.750,0.900,0.773,
Emo_Nback_20160913,CUB,36E4JVZ2,3.000,894.944,0.787,833.767,0.750,893.333,0.750,840.452,0.775,997.029,0.875,904.197,0.950,878.316,0.950,869.263,0.950,867.500,0.900,995.000,1.000,880.880,0.625,756.818,0.550,934.909,0.550,803.000,0.650,999.733,0.750,893.841,0.787,845.062,0.800,946.714,0.700,856.933,0.750,926.833,0.900,875.500,1.000,897.556,0.900,869.222,0.900,812.000,1.000,794.333,0.600,1035.200,0.500,838.500,0.600,1070.375,0.800,896.048,0.787,820.857,0.700,846.625,0.800,825.000,0.800,1071.353,0.850,881.444,0.900,843.800,1.000,865.778,0.900,1178.000,1.000,711.800,0.500,851.333,0.600,772.571,0.700,919.000,0.700,0.891,0.938,0.438,0.375,0.800,0.864,0.500,0.800,0.818,0.250,0.900,0.909,0.625,1.000,0.909,
Emo_Nback_20160913,CUB,36E4JVZ2,3.000,894.944,0.787,833.767,0.750,893.333,0.750,840.452,0.775,997.029,0.875,904.197,0.950,878.316,0.950,869.263,0.950,867.500,0.900,995.000,1.000,880.880,0.625,756.818,0.550,934.909,0.550,803.000,0.650,999.733,0.750,893.841,0.787,845.062,0.800,946.714,0.700,856.933,0.750,926.833,0.900,875.500,1.000,897.556,0.900,869.222,0.900,812.000,1.000,794.333,0.600,1035.200,0.500,838.500,0.600,1070.375,0.800,896.048,0.787,820.857,0.700,846.625,0.800,825.000,0.800,1071.353,0.850,881.444,0.900,843.800,1.000,865.778,0.900,1178.000,1.000,711.800,0.500,851.333,0.600,772.571,0.700,919.000,0.700,0.870,0.750,0.438,0.375,0.800,0.864,0.500,0.800,0.818,0.250,0.900,0.909,0.625,1.000,0.909,
Emo_Nback_20160913,CUB,3GFD7GXB,4.000,1064.463,0.769,1163.906,0.800,920.485,0.825,1051.788,0.825,1143.960,0.625,970.619,0.787,1029.375,0.800,789.211,0.950,1021.158,0.950,1142.444,0.450,1163.000,0.750,1298.438,0.800,1098.643,0.700,1093.357,0.700,1144.812,0.800,1061.230,0.762,1263.846,0.650,839.941,0.850,1046.000,0.900,1169.077,0.650,1173.000,0.600,749.400,1.000,1023.500,1.000,1212.167,0.600,1341.714,0.700,969.286,0.700,1074.125,0.800,1132.143,0.700,1067.645,0.775,1095.526,0.950,1006.062,0.800,1058.733,0.750,1116.750,0.600,943.200,1.000,833.444,0.900,1018.556,0.900,1003.000,0.300,1264.778,0.900,1228.000,0.700,1119.000,0.600,1154.667,0.900,0.848,0.750,0.719,0.750,0.800,0.818,0.625,0.700,0.955,0.875,0.600,0.909,0.625,0.400,0.727,
Emo_Nback_20160913,CUB,3LT00AFX,2.000,1255.789,0.713,1200.065,0.775,1238.167,0.750,1228.857,0.700,1376.200,0.625,1175.606,0.825,1049.263,0.950,1155.000,0.950,1224.438,0.800,1343.167,0.600,1366.042,0.600,1438.833,0.600,1381.818,0.550,1234.750,0.600,1406.692,0.650,1243.316,0.713,1249.667,0.750,1193.286,0.700,1203.429,0.700,1326.429,0.700,1130.111,0.900,1183.000,1.000,1165.250,0.800,1356.857,0.700,1429.000,0.600,1219.000,0.400,1254.333,0.600,1296.000,0.700,1268.263,0.713,1153.562,0.800,1277.438,0.800,1254.286,0.700,1439.545,0.550,976.500,1.000,1123.889,0.900,1283.625,0.800,1324.000,0.500,1448.667,0.600,1474.857,0.700,1215.167,0.600,1535.833,0.600,0.935,0.781,0.344,0.625,0.800,0.818,0.625,0.600,0.864,0.000,0.700,0.955,0.125,0.700,0.773,
Emo_Nback_20160913,CUB,3MTP07E9,1.000,954.065,0.963,979.000,0.950,900.462,0.975,961.921,0.950,975.718,0.975,851.175,1.000,858.100,1.000,742.900,1.000,903.350,1.000,900.350,1.000,1065.297,0.925,1113.333,0.900,1066.316,0.950,1027.000,0.900,1055.053,0.950,997.846,0.975,1023.500,1.000,873.895,0.950,1071.650,1.000,1017.105,0.950,823.500,1.000,724.500,1.000,1117.800,1.000,844.100,1.000,1223.500,1.000,1039.889,0.900,1025.500,1.000,1209.333,0.900,909.132,0.950,929.556,0.900,925.700,1.000,840.000,0.900,936.400,1.000,892.700,1.000,761.300,1.000,688.900,1.000,956.600,1.000,975.625,0.800,1090.100,1.000,1028.875,0.800,916.200,1.000,0.978,1.000,0.906,0.875,1.000,0.955,1.000,0.900,1.000,0.750,1.000,1.000,1.000,1.000,0.955,
Emo_Nback_20160913,CUB,3VNNK2J3,4.000,1132.374,0.719,1184.586,0.725,1004.969,0.800,1091.300,0.750,1290.500,0.600,1084.898,0.738,1164.000,0.750,866.529,0.850,1072.333,0.750,1311.083,0.600,1182.393,0.700,1206.643,0.700,1161.867,0.750,1110.267,0.750,1269.917,0.600,1170.542,0.738,1087.071,0.700,994.000,0.900,1235.714,0.700,1434.692,0.650,993.000,0.600,895.300,1.000,1276.333,0.600,1418.375,0.800,1157.625,0.800,1117.375,0.800,1205.250,0.800,1460.800,0.500,1092.161,0.700,1275.600,0.750,1019.071,0.700,964.938,0.800,1120.091,0.550,1278.000,0.900,825.429,0.700,936.333,0.900,1096.500,0.400,1272.000,0.600,1212.714,0.700,1001.714,0.700,1133.571,0.700,0.913,0.781,0.531,0.500,0.500,0.909,0.500,0.800,0.909,0.500,0.600,0.909,0.625,0.500,0.636,
Emo_Nback_20160913,CUB,4Z7P5V1J,4.000,1085.074,0.850,1006.944,0.900,1066.600,0.875,1085.531,0.800,1189.455,0.825,1028.632,0.950,895.150,1.000,985.150,1.000,1039.588,0.850,1205.105,0.950,1156.567,0.750,1146.688,0.800,1175.200,0.750,1137.600,0.750,1168.214,0.700,1094.060,0.838,1050.444,0.900,983.235,0.850,1053.312,0.800,1301.625,0.800,980.800,1.000,907.000,1.000,1108.556,0.900,1316.889,0.900,1137.500,0.800,1092.143,0.700,982.286,0.700,1282.000,0.700,1076.348,0.863,963.444,0.900,1145.333,0.900,1117.750,0.800,1083.882,0.850,809.500,1.000,1063.300,1.000,962.000,0.800,1104.500,1.000,1155.875,0.800,1247.875,0.800,1273.500,0.800,1054.429,0.700,0.935,0.844,0.750,1.000,0.700,0.955,0.625,1.000,0.909,0.750,0.700,0.864,0.625,0.800,0.909,
Emo_Nback_20160913,CUB,51G1DFV9,2.000,1015.963,0.838,976.206,0.850,1029.947,0.950,912.091,0.825,1162.448,0.725,870.446,0.925,940.850,1.000,792.167,0.900,760.650,1.000,1007.750,0.800,1195.433,0.750,1026.714,0.700,1243.950,1.000,1145.077,0.650,1352.846,0.650,1036.393,0.762,922.750,0.800,1083.842,0.950,933.923,0.650,1209.385,0.650,907.000,1.000,806.556,0.900,854.100,1.000,1120.125,0.800,949.000,0.600,1333.400,1.000,1200.000,0.300,1352.200,0.500,998.890,0.912,1023.722,0.900,976.053,0.950,897.900,1.000,1124.312,0.800,974.700,1.000,777.778,0.900,667.200,1.000,895.375,0.800,1085.000,0.800,1154.500,1.000,1128.600,1.000,1353.250,0.800,0.826,0.844,0.812,1.000,0.800,0.818,0.875,0.900,1.000,0.750,0.800,0.864,0.625,0.700,0.773,
Emo_Nback_20160913,CUB,5A4NMKKA,1.000,1257.447,0.475,1275.000,0.450,1206.200,0.500,1220.444,0.450,1326.200,0.500,1286.136,0.550,1359.000,0.550,1282.600,0.750,1135.500,0.400,1331.800,0.500,1218.000,0.400,1143.000,0.350,977.000,0.250,1288.400,0.500,1320.600,0.500,1429.500,0.375,1383.600,0.250,1397.250,0.400,1573.571,0.350,1377.400,0.500,1378.500,0.400,1366.857,0.700,1495.000,0.100,1502.200,0.500,1404.000,0.100,1610.000,0.100,1586.667,0.600,1252.600,0.500,1145.239,0.575,1233.231,0.650,1078.833,0.600,995.727,0.550,1275.000,0.500,1347.857,0.700,1208.875,0.800,1084.143,0.700,1161.400,0.500,1099.500,0.600,818.750,0.400,841.000,0.400,1388.600,0.500,0.543,0.344,0.500,0.500,0.300,0.500,0.625,0.100,0.636,0.625,0.100,0.545,0.250,0.200,0.727,
Emo_Nback_20160913,CUB,5XJMU584,1.000,1057.605,0.806,1057.147,0.850,993.926,0.675,1062.882,0.850,1103.353,0.850,1005.545,0.825,1011.765,0.850,895.462,0.650,1047.737,0.950,1036.353,0.850,1112.143,0.787,1102.529,0.850,1085.357,0.700,1082.067,0.750,1170.353,0.850,1133.677,0.812,1101.125,0.800,1135.846,0.650,1180.882,0.850,1117.368,0.950,1135.375,0.800,906.400,0.500,1217.000,1.000,1055.200,1.000,1066.875,0.800,1279.250,0.800,1129.286,0.700,1186.444,0.900,980.344,0.800,1018.056,0.900,862.143,0.700,944.882,0.850,1085.600,0.750,901.889,0.900,888.625,0.800,859.667,0.900,1009.429,0.700,1134.222,0.900,826.833,0.600,1040.750,0.800,1152.250,0.800,0.891,0.875,0.594,0.500,0.800,1.000,0.625,0.500,0.773,0.750,0.900,0.864,0.500,0.900,0.955,
Emo_Nback_20160913,CUB,67G76XVR,3.000,1132.868,0.850,1087.686,0.875,1166.088,0.850,1121.229,0.875,1159.719,0.800,1024.831,0.887,879.944,0.900,1097.706,0.850,1084.526,0.950,1038.647,0.850,1250.877,0.812,1307.647,0.850,1234.471,0.850,1164.812,0.800,1296.933,0.750,1147.394,0.825,1082.278,0.900,1217.471,0.850,1114.188,0.800,1181.533,0.750,802.800,1.000,1188.875,0.800,1071.556,0.900,896.556,0.900,1431.625,0.800,1242.889,0.900,1169.000,0.700,1609.000,0.600,1119.171,0.875,1093.412,0.850,1114.706,0.850,1127.158,0.950,1140.471,0.850,976.375,0.800,1016.667,0.900,1096.200,1.000,1198.500,0.800,1197.444,0.900,1225.000,0.800,1161.556,0.900,1088.889,0.900,0.913,0.594,0.812,0.875,0.900,0.864,0.750,0.600,1.000,0.875,0.800,0.909,0.750,0.600,0.909,
Emo_Nback_20160913,CUB,67KWVPR7,3.000,1002.324,0.869,923.135,0.925,974.968,0.775,1042.324,0.925,1069.912,0.850,870.375,0.900,837.950,1.000,851.933,0.750,853.222,0.900,935.316,0.950,1144.119,0.838,1023.353,0.850,1090.312,0.800,1221.474,0.950,1240.400,0.750,1063.924,0.825,912.556,0.900,1084.786,0.700,1128.222,0.900,1143.625,0.800,780.200,1.000,961.714,0.700,805.875,0.800,1023.400,1.000,1078.000,0.800,1207.857,0.700,1386.100,1.000,1344.000,0.600,946.630,0.912,933.158,0.950,884.529,0.850,960.947,0.950,1004.389,0.900,895.700,1.000,755.875,0.800,891.100,1.000,837.444,0.900,974.778,0.900,998.889,0.900,1038.556,0.900,1171.333,0.900,0.935,0.812,0.719,0.875,1.000,0.909,0.500,0.700,0.909,0.875,0.800,1.000,0.625,0.800,0.955,
Emo_Nback_20160913,CUB,6BB3VGEP,1.000,986.911,0.844,1003.513,0.975,930.704,0.675,978.081,0.925,1024.312,0.800,925.406,0.800,895.150,1.000,910.222,0.450,913.053,0.950,986.438,0.800,1042.352,0.887,1117.579,0.950,940.944,0.900,1046.722,0.900,1062.188,0.800,992.000,0.900,990.100,1.000,948.067,0.750,1039.684,0.950,980.389,0.900,909.000,1.000,860.571,0.700,1005.200,1.000,1004.100,1.000,1071.200,1.000,1024.625,0.800,1078.000,0.900,950.750,0.800,981.095,0.787,1017.632,0.950,909.000,0.600,913.056,0.900,1080.786,0.700,881.300,1.000,1084.000,0.200,810.667,0.900,957.000,0.600,1169.111,0.900,874.000,1.000,1015.444,0.900,1173.625,0.800,0.891,0.812,0.812,0.875,1.000,1.000,0.875,0.500,0.682,1.000,0.700,1.000,0.500,0.800,0.909,
Emo_Nback_20160913,CUB,6W30KJMZ,4.000,1031.246,0.787,883.893,0.700,1020.906,0.800,1132.559,0.850,1062.875,0.800,926.000,0.825,924.750,0.800,843.438,0.800,916.000,0.850,1014.882,0.850,1147.017,0.750,829.417,0.600,1198.375,0.800,1349.118,0.850,1117.267,0.750,1038.267,0.750,899.400,0.500,1008.882,0.850,1088.412,0.850,1103.000,0.800,1120.000,0.600,859.444,0.900,846.750,0.800,1000.900,1.000,568.500,0.400,1177.000,0.800,1303.222,0.900,1273.167,0.600,1024.864,0.825,875.278,0.900,1034.533,0.750,1176.706,0.850,1022.750,0.800,807.600,1.000,822.857,0.700,977.556,0.900,1034.857,0.700,959.875,0.800,1219.750,0.800,1400.750,0.800,1013.333,0.900,0.826,0.688,0.750,0.875,0.700,0.636,0.500,0.800,0.909,0.750,0.900,0.864,0.875,0.700,0.818,
Emo_Nback_20160913,CUB,7ATXXJUG,1.000,1017.298,0.756,988.645,0.775,948.677,0.775,939.815,0.675,1176.906,0.800,1011.643,0.700,786.600,0.750,939.125,0.800,1115.818,0.550,1253.786,0.700,1022.169,0.812,1178.062,0.800,958.867,0.750,818.812,0.800,1117.111,0.900,1065.758,0.775,1048.733,0.750,1162.875,0.800,1027.867,0.750,1020.125,0.800,815.875,0.800,1136.000,0.800,1296.143,0.700,1077.857,0.700,1314.857,0.700,1189.750,0.800,793.125,0.800,975.222,0.900,966.373,0.738,932.312,0.800,720.200,0.750,829.750,0.600,1333.688,0.800,753.143,0.700,742.250,0.800,800.250,0.400,1429.714,0.700,1071.667,0.900,695.000,0.700,844.500,0.800,1259.000,0.900,0.891,0.844,0.281,0.125,1.000,0.909,0.250,0.800,0.955,0.375,0.700,0.773,0.375,0.800,0.955,
Emo_Nback_20160913,CUB,7LCUDWGP,2.000,896.891,0.919,855.649,0.925,809.278,0.900,877.450,1.000,1057.412,0.850,772.750,0.900,682.789,0.950,728.167,0.900,826.400,1.000,868.667,0.750,1016.067,0.938,1038.111,0.900,890.389,0.900,928.500,1.000,1206.421,0.950,906.164,0.912,857.947,0.950,841.000,1.000,884.650,1.000,1095.429,0.700,692.333,0.900,714.100,1.000,758.400,1.000,944.400,0.500,1007.000,1.000,967.900,1.000,1010.900,1.000,1179.333,0.900,887.743,0.925,853.222,0.900,769.625,0.800,870.250,1.000,1030.800,1.000,674.200,1.000,745.750,0.800,894.400,1.000,830.800,1.000,1077.000,0.800,793.500,0.800,846.100,1.000,1230.800,1.000,1.000,0.906,0.812,0.875,0.900,0.955,0.625,1.000,0.955,1.000,1.000,1.000,0.750,0.700,0.955,
Emo_Nback_20160913,CUB,84NCVEYA,4.000,1133.275,0.750,1052.483,0.725,1142.129,0.775,1120.207,0.725,1212.226,0.775,1042.097,0.775,962.750,0.800,1026.500,0.800,1081.600,0.750,1103.867,0.750,1230.741,0.725,1162.923,0.650,1265.467,0.750,1161.571,0.700,1313.812,0.800,1194.186,0.738,1103.143,0.700,1169.688,0.800,1258.750,0.800,1242.923,0.650,1051.750,0.800,1128.750,0.800,1335.167,0.600,1094.333,0.600,1171.667,0.600,1210.625,0.800,1212.900,1.000,1370.286,0.700,1074.361,0.762,1005.200,0.750,1112.733,0.750,949.692,0.650,1190.056,0.900,873.750,0.800,924.250,0.800,912.556,0.900,1110.222,0.900,1155.429,0.700,1328.143,0.700,1033.250,0.400,1269.889,0.900,0.826,0.656,0.625,0.750,0.700,0.727,0.500,0.700,0.909,0.625,0.600,0.818,0.625,0.700,0.864,
Emo_Nback_20160913,CUB,897CW9GM,3.000,1307.760,0.806,1415.750,0.800,1233.290,0.775,1248.706,0.850,1334.656,0.800,1219.441,0.850,1352.111,0.900,1078.750,0.800,1150.765,0.850,1280.059,0.850,1406.213,0.762,1497.571,0.700,1398.133,0.750,1346.647,0.850,1396.533,0.750,1465.098,0.762,1453.600,0.750,1595.750,0.800,1430.562,0.800,1367.571,0.700,1363.667,0.900,1531.778,0.900,1520.286,0.700,1258.571,0.700,1588.500,0.600,1678.000,0.700,1360.778,0.900,1476.571,0.700,1166.618,0.850,1382.353,0.850,846.667,0.750,1087.056,0.900,1309.056,0.900,1340.556,0.900,496.286,0.700,892.100,1.000,1295.100,1.000,1429.375,0.800,1153.250,0.800,1330.750,0.800,1326.500,0.800,0.826,0.875,0.531,0.375,0.900,0.909,0.625,0.800,0.818,0.500,1.000,0.909,0.625,0.700,0.909,
Emo_Nback_20160913,CUB,8JFJ11AG,2.000,861.071,0.875,831.000,0.925,841.147,0.850,821.833,0.900,958.121,0.825,748.467,0.938,716.053,0.950,778.000,0.950,706.100,1.000,801.529,0.850,991.000,0.812,952.333,0.900,921.133,0.750,966.500,0.800,1124.500,0.800,893.029,0.875,826.053,0.950,880.312,0.800,902.706,0.850,965.889,0.900,677.400,1.000,864.778,0.900,754.000,1.000,819.333,0.900,991.222,0.900,900.286,0.700,1115.143,0.700,1112.444,0.900,829.114,0.875,836.222,0.900,806.333,0.900,749.474,0.950,948.800,0.750,759.000,0.900,699.900,1.000,658.200,1.000,781.500,0.800,913.444,0.900,939.375,0.800,850.889,0.900,1140.000,0.700,0.935,0.875,0.719,0.875,0.900,0.955,0.625,0.800,0.955,0.875,0.900,0.909,0.500,0.900,0.909,
Emo_Nback_Behavioral_20161208,CUB,8PVUD11K,-1969149636.000, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,
Emo_Nback_20160913,CUB,8VLTHVN5,4.000,1131.762,0.787,1154.387,0.775,1051.433,0.750,1090.543,0.875,1236.800,0.750,1063.821,0.838,1035.933,0.750,1064.167,0.900,1067.632,0.950,1086.467,0.750,1208.915,0.738,1265.438,0.800,1032.333,0.600,1117.750,0.800,1387.133,0.750,1182.220,0.738,1277.667,0.750,1146.286,0.700,1039.588,0.850,1297.308,0.650,1297.500,0.600,1226.778,0.900,1046.000,0.900,1187.857,0.700,1264.444,0.900,1001.400,0.500,1032.375,0.800,1425.000,0.600,1087.328,0.838,1038.812,0.800,968.438,0.800,1138.667,0.900,1190.529,0.850,861.556,0.900,901.556,0.900,1087.100,1.000,997.750,0.800,1266.714,0.700,1054.429,0.700,1203.125,0.800,1361.889,0.900,0.913,0.656,0.781,0.625,0.700,0.864,0.875,0.400,0.864,0.875,0.600,1.000,0.750,0.600,0.818,
Emo_Nback_20160913,CUB,97A3711A,3.000,814.184,0.850,831.944,0.900,820.543,0.875,832.971,0.875,763.533,0.750,781.247,0.912,780.737,0.950,753.588,0.850,813.158,0.950,774.222,0.900,852.349,0.787,889.176,0.850,883.778,0.900,856.500,0.800,747.500,0.600,837.697,0.825,851.684,0.950,857.375,0.800,828.500,0.800,808.800,0.750,713.300,1.000,914.500,0.800,825.500,1.000,789.000,1.000,1005.444,0.900,800.250,0.800,833.500,0.600,848.400,0.500,792.014,0.875,809.882,0.850,789.526,0.950,836.737,0.950,718.267,0.750,855.667,0.900,610.556,0.900,799.444,0.900,755.750,0.800,758.375,0.800,950.600,1.000,870.300,1.000,675.429,0.700,0.870,0.906,0.688,0.625,1.000,0.955,0.750,0.800,0.955,0.750,1.000,0.864,0.625,0.700,0.818,
Emo_Nback_20160913,CUB,97YY6Y1R,4.000,1027.530,0.838,1124.971,0.850,950.030,0.825,972.314,0.875,1064.312,0.800,923.246,0.863,997.471,0.850,891.882,0.850,847.667,0.900,960.412,0.850,1138.231,0.812,1252.471,0.850,1011.812,0.800,1104.294,0.850,1182.067,0.750,1006.887,0.887,1050.053,0.950,909.353,0.850,958.333,0.900,1107.588,0.850,942.500,1.000,832.556,0.900,857.222,0.900,984.000,1.000,1169.556,0.900,995.750,0.800,1059.444,0.900,1284.143,0.700,1050.794,0.787,1219.867,0.750,993.250,0.800,987.118,0.850,1015.267,0.750,1076.000,0.700,958.625,0.800,838.111,0.900,926.714,0.700,1345.750,0.800,1027.875,0.800,1154.750,0.800,1092.750,0.800,0.957,0.969,0.656,0.750,0.800,0.909,0.625,0.800,0.909,0.625,0.900,0.955,0.625,0.800,0.864,
Emo_Nback_20160913,CUB,AZ0PNBVG,3.000,1214.242,0.800,1205.677,0.775,1298.382,0.850,1127.788,0.825,1222.833,0.750,1128.953,0.800,1002.571,0.700,1325.750,0.800,1001.438,0.800,1165.667,0.900,1299.531,0.800,1372.941,0.850,1274.056,0.900,1246.706,0.850,1308.583,0.600,1286.852,0.762,1257.214,0.700,1397.278,0.900,1244.200,0.750,1220.214,0.700,1059.833,0.600,1447.750,0.800,1157.143,0.700,1180.000,1.000,1405.250,0.800,1356.900,1.000,1320.375,0.800,1320.750,0.400,1148.134,0.838,1163.235,0.850,1187.125,0.800,1030.778,0.900,1225.125,0.800,959.625,0.800,1203.750,0.800,880.333,0.900,1147.750,0.800,1344.222,0.900,1170.500,0.800,1181.222,0.900,1302.500,0.800,0.957,0.781,0.625,0.625,0.600,0.909,0.750,0.800,0.909,0.625,0.600,1.000,0.500,0.900,0.773,
Emo_Nback_20160913,CUB,BKHXB1E6,1.000,1043.760,0.806,1112.206,0.850,971.294,0.850,1031.200,0.875,1065.923,0.650,1041.250,0.850,1075.889,0.900,949.278,0.900,1084.474,0.950,1057.462,0.650,1046.557,0.762,1153.062,0.800,996.062,0.800,967.938,0.800,1074.385,0.650,1019.328,0.800,1088.375,0.800,937.611,0.900,1015.222,0.900,1056.000,0.600,966.250,0.800,842.111,0.900,1073.300,1.000,1040.667,0.600,1210.500,0.800,1033.111,0.900,942.625,0.800,1071.333,0.600,1067.815,0.812,1133.389,0.900,1009.188,0.800,1048.118,0.850,1074.429,0.700,1163.600,1.000,1056.444,0.900,1096.889,0.900,1071.857,0.700,1095.625,0.800,948.429,0.700,993.250,0.800,1077.000,0.700,0.935,0.781,0.719,0.875,0.600,0.955,0.750,0.700,0.955,1.000,0.600,0.955,0.250,0.600,0.818,
Emo_Nback_20160913,CUB,BU2E2YDP,1.000,990.000,0.769,1095.719,0.800,923.000,0.825,918.806,0.900,1053.227,0.550,929.826,0.863,1029.824,0.850,843.000,0.950,851.700,1.000,1046.154,0.650,1066.889,0.675,1170.400,0.750,1031.571,0.700,1002.688,0.800,1063.444,0.450,992.846,0.812,1183.938,0.800,924.882,0.850,878.500,0.900,1004.000,0.700,1098.556,0.900,751.000,1.000,874.900,1.000,1006.625,0.800,1293.714,0.700,1173.286,0.700,883.000,0.800,1000.500,0.600,986.810,0.725,1007.500,0.800,921.000,0.800,959.111,0.900,1139.375,0.400,952.500,0.800,945.222,0.900,828.500,1.000,1109.400,0.500,1062.500,0.800,889.857,0.700,1122.375,0.800,1189.333,0.300,0.913,0.750,0.406,0.375,0.800,0.955,0.500,0.800,0.955,0.750,1.000,0.909,0.000,0.700,0.682,
Emo_Nback_20160913,CUB,CLA2CZ2U,4.000,1105.066,0.756,1114.000,0.775,1060.571,0.875,1071.531,0.800,1207.391,0.575,1030.377,0.762,1019.294,0.850,957.158,0.950,991.688,0.800,1274.667,0.450,1181.000,0.750,1229.000,0.700,1183.375,0.800,1151.375,0.800,1164.143,0.700,1129.889,0.787,1177.000,0.800,1035.167,0.900,1057.235,0.850,1312.083,0.600,1203.429,0.700,919.200,1.000,903.889,0.900,1444.800,0.500,1156.444,0.900,1180.125,0.800,1229.750,0.800,1217.286,0.700,1078.103,0.725,1046.800,0.750,1087.471,0.850,1087.733,0.750,1093.182,0.550,890.400,1.000,999.333,0.900,1104.571,0.700,1062.000,0.400,1359.600,0.500,1186.625,0.800,1073.000,0.800,1111.000,0.700,0.848,0.438,0.812,0.750,0.600,0.864,1.000,0.500,1.000,0.875,0.400,0.955,0.625,0.100,0.773,
